CustomerID,Revenue
12510,982.5699999999999
15133,982.42
15071,982.07
16188,981.86
16085,981.51
12541,981.18
18170,980.31
13509,979.72
13350,979.12
15132,977.9300000000001
14920,977.77
13026,975.36
16376,974.96
14522,974.54
15449,974.52
12994,974.4200000000001
18194,973.8399999999999
16009,972.11
15506,972.08
13155,971.76
17100,971.74
14256,969.0600000000001
14138,965.8800000000001
15793,965.61
15860,965.16
12550,964.83
13138,962.39
14006,962.19
15156,961.49
16419,958.71
18192,957.97
13823,957.66
12697,957.59
14629,955.26
15948,955.24
17244,954.9
17097,954.42
15835,954.09
14540,952.66
15421,950.36
13636,949.12
12822,948.88
17044,948.48
13748,948.25
12458,947.4
15747,946.64
13261,944.1
12820,942.34
14075,942.26
15289,939.78
17527,939.37
17227,939.32
16584,936.08
14140,935.05
16027,934.62
12924,933.7
15787,933.26
13655,932.97
14532,932.85
18133,931.4999999999999
16934,931.03
17289,931.02
17552,930.41
17618,930.28
16907,928.76
14475,925.85
14231,925.71
17048,925.35
15312,924.85
13805,924.6
15654,922.53
13122,922.39
16551,922.12
13934,922.1
13035,921.88
14081,921.62
15576,921.37
13984,920.51
17018,920.1
12652,919.98
13075,919.61
16511,918.33
13549,918.2
15253,918.1999999999999
14015,917.34
14712,917.07
15707,916.98
17236,916.13
14141,915.13
16216,914.9300000000001
16809,914.69
15587,913.6800000000001
15364,913.19
14359,912.18
13192,911.94
14289,911.26
13689,910.0
13782,908.86
13038,908.46
17323,906.52
15480,905.5
15807,903.9
16716,901.2
17848,901.1999999999999
15511,900.53
12940,899.69
14625,899.63
15079,895.61
15865,895.13
15211,894.4100000000001
15066,893.59
12772,892.47
16361,891.21
13515,891.12
15255,890.85
14240,890.34
17007,889.9300000000001
14344,889.9300000000001
17829,889.24
17537,887.67
16900,887.11
14623,886.7
14449,885.8
15822,885.47
17704,885.19
15799,884.14
15907,882.72
18236,882.24
17109,881.29
13662,881.26
13037,881.07
15076,880.85
17027,877.5600000000001
15653,877.4399999999999
14770,876.42
15100,876.0
16513,874.59
16657,874.43
13294,873.74
15208,870.12
13200,870.09
13979,869.87
17566,869.77
12694,869.67
13203,869.46
17886,869.28
17649,868.49
14912,867.85
14715,867.38
16235,867.31
14597,866.24
16567,865.6
13846,865.0600000000001
12680,862.81
16266,861.89
16221,860.86
12794,860.41
13339,860.12
14577,859.71
14553,859.27
13566,856.84
16163,856.6
12693,855.91
17064,855.45
16037,855.02
12878,854.99
17560,854.95
16121,854.66
14193,853.39
13991,852.88
15022,852.39
12379,852.24
16070,852.15
16020,851.01
18096,849.06
12713,848.55
14657,848.22
16347,847.45
13221,847.41
16877,846.62
14803,845.55
12847,843.64
17624,843.48
17929,843.0
13929,842.65
16108,842.5
16560,841.41
14862,841.1999999999999
17076,841.0799999999999
14332,840.21
13940,839.14
17115,837.5
16554,837.1
15832,836.79
12728,836.33
16747,836.06
17169,835.78
13835,834.57
17075,834.12
16644,833.78
15862,832.88
14644,830.76
16924,829.89
13681,827.83
12461,826.88
12781,826.74
16494,826.53
12427,825.8
15164,824.58
16164,822.48
12778,822.23
13893,821.1
17921,820.23
17759,819.96
13220,819.2900000000001
16092,817.86
16869,817.12
16943,816.73
15649,816.0
15399,815.77
13811,814.5
18064,814.0
16600,813.52
16621,813.48
14421,813.11
16284,812.68
17980,811.45
16460,811.23
16276,810.6000000000001
16624,810.5699999999999
15965,808.87
14499,808.44
15533,807.57
12421,807.04
13707,806.41
12434,806.14
13637,804.3
18248,804.02
12422,803.5600000000001
15644,803.54
18265,801.51
17114,801.12
16367,800.67
15561,800.59
13720,799.9
17905,798.99
17703,798.74
13280,798.46
16438,798.35
13389,797.96
12701,797.71
13336,795.12
15831,794.64
15990,792.11
13167,791.33
14976,790.86
13016,789.89
16759,789.79
13329,789.0
14557,788.38
13323,787.85
13884,787.6
16546,787.15
13212,786.83
13109,786.54
12628,786.46
15806,784.58
18136,784.33
17180,783.97
16054,783.9
15952,781.91
17006,781.78
15679,781.28
13583,781.03
15239,780.59
17797,780.43
18228,779.9
12735,779.5699999999999
17411,778.94
13375,778.65
14815,778.5
17414,778.0
16505,777.6
13563,777.53
12425,777.2
15618,776.851
15743,775.96
13314,775.94
13341,775.85
16825,775.1800000000001
15414,774.9000000000001
16043,773.99
16222,773.5500000000001
15075,773.03
17764,772.55
17409,771.85
15353,770.12
14412,770.03
12965,769.8100000000001
16480,769.29
13356,768.24
14672,765.55
17695,765.34
14885,765.3199999999999
17516,764.88
17268,763.64
17466,763.28
16806,762.16
15599,761.74
14883,761.59
17425,759.17
16036,758.92
15568,758.29
16725,758.27
12413,758.1
16205,757.63
14550,757.37
16770,757.1
15223,755.75
13370,754.87
18104,754.64
14234,754.12
16470,752.77
13730,752.6
13030,752.4399999999999
16256,752.4300000000001
12908,750.0
17146,749.78
14923,749.1
15656,748.5
16859,747.81
14201,747.44
17387,746.81
14050,746.36
17034,745.52
13950,745.06
14790,745.06
13236,744.85
13354,743.53
16730,743.11
12374,742.9300000000001
16891,742.43
12465,742.1899999999999
14662,741.37
13753,741.26
13900,740.95
17692,740.9399999999999
15252,740.78
12603,739.1999999999999
14756,738.96
12976,738.6
17461,735.82
15074,735.67
15045,735.66
15215,734.94
15525,734.37
16146,734.13
17979,732.41
13575,732.0699999999999
16099,731.9
16491,731.5
14778,730.86
13736,729.8
12468,729.5400000000001
16261,728.54
17666,728.16
13077,728.02
13623,727.74
14055,725.6400000000001
16140,725.18
12723,725.07
15636,724.76
12475,723.38
17521,723.2099999999999
15272,721.94
14869,721.45
15584,720.86
18062,720.52
16023,719.81
15274,716.57
12535,716.35
15400,716.2
17888,716.0
17029,716.0
15330,714.96
15757,714.42
18035,713.89
12616,713.3
13169,712.88
13147,712.8000000000001
17761,712.78
13416,712.5
13587,712.4
17642,712.29
15855,712.24
13705,711.86
17179,711.79
13249,711.41
14867,710.28
16362,709.99
14127,709.71
16136,709.38
15951,708.22
16449,707.69
12453,707.09
16309,706.57
14126,706.1300000000001
16364,705.79
16882,705.12
16015,704.55
17934,704.25
12612,704.0400000000001
17974,703.99
12883,703.47
15103,703.36
16997,702.0
14179,701.57
14198,701.4
14356,701.23
13238,700.73
17734,700.63
17812,699.81
17423,698.41
14829,697.55
17472,697.54
15800,696.89
15700,696.68
14009,695.61
14959,695.42
17884,695.0699999999999
15304,694.4000000000001
12925,694.05
15053,693.95
14643,693.8100000000001
12410,693.3299999999999
13601,693.32
14111,692.85
17198,692.22
17733,692.19
14880,690.59
16212,690.34
17796,690.0
18085,689.95
13023,689.9
15181,689.4799999999999
17502,689.1
13799,688.86
16642,688.33
18196,686.63
12658,686.05
15038,685.74
16122,684.4200000000001
15669,684.34
17874,683.46
14222,683.17
15582,682.9100000000001
17341,682.29
18135,681.9100000000001
17397,681.41
12478,680.99
18082,680.84
13524,680.1800000000001
16872,680.02
15322,679.68
13430,679.45
14788,679.4399999999999
13925,678.25
13548,678.16
13388,677.1
13040,676.99
16377,676.2
15626,675.8
17462,675.69
18156,675.64
15574,675.64
12942,675.6
13607,675.51
13325,675.3
17994,674.89
13838,674.82
13355,674.7
13464,674.68
17749,674.52
13951,674.45
14504,673.26
13258,672.83
14628,671.96
12838,671.95
12638,671.69
12418,668.58
14342,668.5600000000001
13741,668.4300000000001
16268,667.65
15969,666.1
17105,665.78
13963,664.54
17883,664.34
16208,664.26
13596,664.11
15643,664.0
14720,663.81
13240,663.65
16573,663.61
16774,661.52
13028,661.3199999999999
14603,660.0
15492,659.4599999999999
13759,659.4100000000001
16357,658.88
14150,658.64
16696,657.9000000000001
14818,657.8
17459,657.3
15677,657.23
17321,657.16
16157,656.69
13049,656.6800000000001
16708,656.63
17299,656.61
16127,656.25
14894,655.75
14725,655.58
16444,654.67
14651,653.75
17398,653.38
18151,653.35
13496,653.33
18121,653.3
15205,653.24
15031,653.19
14548,652.8
17523,652.74
16056,650.75
15571,650.4300000000001
16969,650.41
17779,650.32
14034,648.89
16495,648.26
17777,647.56
17373,646.92
16014,646.83
16734,646.76
12589,646.68
14044,646.42
15651,646.3
14855,645.65
12719,644.95
17312,644.3
14451,643.9
16383,643.76
14020,642.8
13034,642.77
15384,642.41
17545,642.32
17046,642.02
15297,641.94
18218,641.92
12365,641.38
12624,641.13
13417,640.83
13318,640.76
12631,640.5
14301,640.14
15648,639.5
17515,639.02
18160,638.0600000000001
14754,638.05
14128,637.5
14481,636.51
14664,636.24
15829,636.14
15773,635.6800000000001
14000,635.66
16139,635.41
13892,632.97
14220,632.4
16306,632.27
18183,632.07
13822,632.0
14021,631.9
15244,631.57
17985,631.35
13539,631.34
16418,631.12
17990,630.84
13046,629.31
13525,628.78
14687,628.38
13518,627.16
15028,627.13
15402,626.77
14036,626.65
12577,626.6
13914,626.45
16469,625.42
16750,623.93
12649,623.51
15147,623.5
13368,623.4
16431,623.28
15258,623.16
17499,622.88
15182,622.85
17460,622.4300000000001
15768,621.8299999999999
18217,621.75
16915,621.6800000000001
17640,621.66
14152,621.29
13402,621.23
13546,621.09
16141,620.4
12667,620.13
13493,618.63
16613,618.59
13145,618.52
12596,618.27
16134,618.09
13301,618.09
14593,617.15
14377,617.05
16311,616.26
14905,616.15
14382,615.49
15275,615.14
16566,614.66
16116,612.78
18022,612.72
12513,612.29
18149,612.0799999999999
15232,612.06
15645,612.01
16109,611.88
16763,611.85
13731,610.59
12673,610.52
15795,610.01
14636,609.85
13357,609.4
16442,609.3
13933,608.7900000000001
12933,607.53
17119,606.91
16718,606.0500000000001
17849,605.8000000000001
14133,605.64
17507,605.58
13233,605.12
14323,605.0600000000001
17664,604.64
12944,604.51
16732,603.75
12707,603.42
16022,602.63
15366,602.51
12654,601.98
14609,601.56
16654,601.27
12420,600.39
18211,600.07
12872,599.97
12521,599.68
12556,599.56
14710,599.48
17420,598.83
15720,598.73
13311,598.57
16298,598.2
14108,597.91
14645,597.09
15381,596.85
14675,596.36
14467,596.26
18246,596.1
14965,596.09
13888,595.67
17658,595.42
14284,595.25
13558,594.52
16788,594.39
16325,594.24
13959,594.04
12917,594.0
15442,594.0
16535,593.75
18232,592.97
16203,592.9
14692,591.55
15573,591.1899999999999
13276,590.9300000000001
13270,590.0
13452,590.0
14882,589.7
16838,588.85
14338,588.22
15624,588.13
17351,587.15
17890,586.89
12384,585.27
13243,585.12
15222,585.0
16384,584.5
16072,584.3199999999999
14023,584.07
13557,584.06
15762,583.75
17014,583.4300000000001
12426,582.73
13427,582.6
12695,582.1
17259,581.23
18095,580.0500000000001
17142,579.0
13292,578.9399999999999
17540,578.9
16005,578.71
14529,578.61
12601,577.0600000000001
14176,576.9000000000001
16723,576.4
15830,576.0
15550,575.63
13487,575.4
14400,574.7
18123,574.4399999999999
15339,574.07
15303,574.02
12879,573.22
13379,572.56
13405,572.451
12816,572.2
13816,571.6700000000001
17616,571.1999999999999
15821,570.96
15315,570.5
13939,568.55
17360,568.24
13321,567.36
16667,567.1800000000001
18150,566.58
16278,566.38
16345,565.46
13894,564.62
15344,563.94
16933,563.23
14753,563.15
17970,562.79
14167,562.59
12414,562.41
16916,562.41
12559,561.71
13946,561.5699999999999
15655,560.67
13044,560.47
14273,559.97
16275,559.87
15415,559.61
16906,559.59
12866,559.12
17503,558.96
12987,558.7
13800,558.32
14592,557.94
13260,557.62
17955,557.3
16385,554.86
17864,554.85
14891,554.38
14618,553.44
15068,553.36
12363,552.0
17674,551.04
17291,550.8000000000001
17235,550.06
17265,550.01
12390,549.84
14177,549.46
16536,548.12
16031,547.9
14474,547.66
16811,547.07
17637,547.0600000000001
16211,547.02
17295,547.0
17520,546.81
14805,546.4
14997,546.1999999999999
17806,546.04
12793,545.48
16475,544.3
13617,544.18
13390,544.08
16927,543.05
13278,542.73
16230,542.03
17897,541.8100000000001
17447,541.53
17557,541.46
13874,540.45
12743,540.13
13812,539.0
14496,538.8100000000001
15469,538.55
15539,538.46
14539,537.48
16206,537.0600000000001
15043,537.0
16804,536.99
16233,536.6800000000001
16142,535.34
13000,534.85
13385,534.57
16340,534.31
13434,534.24
17443,534.24
13217,533.98
17062,533.33
15433,533.3
15825,532.94
12784,532.8199999999999
16706,531.35
14265,530.18
18159,530.15
14002,529.73
14463,529.62
16185,529.41
18043,529.29
15452,528.48
17631,528.33
16602,528.08
15756,528.01
12479,527.2
17623,527.0500000000001
15919,525.69
17429,524.9200000000001
15467,524.88
13721,524.14
17329,523.11
18017,523.0
17712,522.91
12863,521.2
15149,520.8000000000001
17345,519.6899999999999
14873,519.68
12571,519.61
13643,519.44
16955,518.67
16650,518.42
15030,518.28
18252,518.27
16892,518.19
16135,517.55
17454,517.53
18205,517.36
13043,516.42
15882,516.36
15809,515.77
12811,514.85
15246,514.15
13005,513.7
17513,513.2
17290,513.01
17805,512.31
17480,511.82
15891,511.68
12582,511.36
14851,511.35
16561,511.12
15406,510.71000000000004
12436,509.01
15417,508.8
17391,508.8
14317,508.58000000000004
17958,508.4599999999999
17415,507.84
14158,507.66
14820,507.29
16960,507.05
13885,506.8
16614,506.19
12988,505.82
14014,505.18
15081,504.8
12991,503.76
17630,503.59999999999997
15535,502.9
16863,502.8
13865,501.56
15881,501.39000000000004
14871,501.28000000000003
13116,501.14
13247,501.12
16898,501.03
16616,500.42
15389,500.0
14077,499.41999999999996
15193,499.32
14681,498.95
16488,498.8
15142,498.74
17053,498.48
17298,498.42
16820,497.61
17495,497.56
15300,496.44
15018,496.21000000000004
12904,496.06
17374,495.77
15448,494.64
16352,494.44
17333,494.25
12763,494.08
14270,492.65000000000003
13732,491.86
14236,490.86
15000,490.52
15877,490.33
14416,490.22
18074,489.6
12809,489.31
17361,488.2
14396,487.99
15165,487.75
16643,487.51
13338,487.02
13675,486.82000000000005
17453,486.71999999999997
15287,486.69
13153,486.22
12639,486.1
15109,484.95
16999,484.82
16518,484.32
13531,483.8
14958,483.72999999999996
12808,483.65000000000003
14147,483.4
14450,483.25
16603,482.47
17950,482.2
12504,482.04999999999995
18216,481.75
13176,481.49
14130,480.91
15091,480.71
15006,480.38
17555,480.31
16368,479.91
16812,479.35
16008,478.78
15589,478.53000000000003
16768,478.09000000000003
12644,477.91
16693,477.86
13092,477.83
14320,477.79
12447,476.49
18176,476.35
15507,475.86
14853,475.8
14497,475.37
15780,475.28000000000003
14013,473.02
16038,471.78000000000003
15721,471.40000000000003
13066,470.8
15963,470.76
14431,470.36
15026,469.0
15557,468.91
14896,468.77000000000004
13171,468.41
14029,467.66
15468,467.51
13579,467.04
16374,466.73
14205,466.7
16504,465.88
13248,465.68
16742,464.9
13928,464.57
16586,463.95
15349,463.90999999999997
14967,463.8
12787,463.66
17418,463.46000000000004
14489,463.38
17964,463.21
12945,462.95
14331,462.65999999999997
14470,461.19
16824,460.64
16805,460.59
12491,460.40000000000003
12355,459.4
16589,459.24
17880,458.92
15754,458.57
13506,458.52
15092,457.81
15121,457.72
12375,457.5
13398,457.34
12564,456.9
12999,455.88
14513,455.59000000000003
15585,455.3
16529,455.25
14335,454.86
15471,454.48
13485,454.24
17140,454.12
15475,454.10999999999996
17564,454.01
18158,453.4
12729,453.01
18071,453.0
14184,452.89
12591,452.84999999999997
16574,451.44
15802,451.42
14173,450.84
16885,450.41
17040,449.73
13489,449.52
12448,449.45
15739,449.12
17579,448.90000000000003
14780,447.68
15646,447.64000000000004
15368,446.94000000000005
14149,446.62
17370,446.18
17190,444.74
18006,444.68
14638,443.6
16404,443.05
18222,443.0
12579,440.42
15524,440.0
18233,440.0
14022,440.0
13954,439.92
12391,439.66
16025,439.65999999999997
13359,439.56
16968,439.43
13358,439.03
14272,437.96
12552,437.82
16034,437.7
12592,437.6
16084,436.18
15551,436.06
16948,435.02
15456,434.59000000000003
14910,434.35
14460,434.34
14093,433.86
12493,433.74
17035,433.53000000000003
16236,432.2
16881,432.0
12452,430.57
13245,430.5
12795,430.48
12827,430.15000000000003
16884,429.84000000000003
15450,429.84
15230,429.6
15036,429.56
15553,428.93
13602,428.89
15957,428.89
17869,428.18
15360,427.93
12725,427.8
12403,427.7
15976,427.64
12740,427.6
12802,427.58
15930,426.63
14288,426.6
15639,425.32
14157,424.89000000000004
16119,423.36
17525,422.70000000000005
13473,422.64
16689,422.59999999999997
18240,422.58
13140,422.47
16780,422.24
18106,421.9
14757,420.5
15206,420.29999999999995
15889,420.07
14124,419.58000000000004
15361,418.92
18034,418.68
17371,418.4
12593,418.09999999999997
17701,417.95
17232,417.77
13615,417.69
16737,417.59999999999997
12833,417.38
17392,417.27
13166,417.2
16816,417.06
13889,416.90000000000003
17223,416.89
15935,416.86
16957,416.64
13085,416.08000000000004
15803,415.82000000000005
14139,415.82
12930,415.8
12580,415.7
15725,415.25
14333,415.2
18001,415.13
16795,414.88
14998,414.87
12993,414.76
15994,414.27
16239,414.2
17483,414.04
13974,413.59000000000003
16834,413.46
17134,413.2
14620,412.78000000000003
15523,412.01000000000005
16272,411.7
15186,411.41
15099,410.48
15695,409.98
14048,409.93
13827,409.8
14348,409.57
12990,409.5
15225,409.40000000000003
16243,409.1
16018,408.90000000000003
15269,408.8
17913,408.65
16629,408.63
16324,408.59000000000003
17931,408.36
16399,408.02
15127,406.53
16947,406.48
15342,406.09
14616,406.08000000000004
12970,405.47
12922,405.38
15012,405.04
15938,404.58
16319,404.40000000000003
16484,404.3
12498,403.70000000000005
17431,403.3
15221,403.25
18036,403.12
15184,402.2
12386,401.9
15158,401.40000000000003
16500,400.86
16198,400.68100000000004
12792,400.53999999999996
17375,400.1
18164,399.65000000000003
13255,399.51
18154,399.19
17052,399.09
17830,398.7
15522,397.99
13352,397.97999999999996
12508,397.88
15967,397.68
15429,397.35
17926,397.29
12824,397.12
13594,396.97
17486,396.87
15883,396.48
18067,396.33
16354,395.8
17603,394.72
14619,394.44
16207,394.38
15386,394.14
15264,393.74
15345,393.54
17226,393.49
14600,393.33000000000004
14670,392.86
16010,392.4
15837,391.98
16917,391.52
12982,390.54
18024,389.78
17379,389.71999999999997
14752,389.64
13873,389.6
13345,389.5
16250,389.44
15847,389.27
12690,389.01
15592,388.58
13899,388.52
13856,388.5
17438,388.45000000000005
14538,388.25
17817,387.68
14420,387.52
13673,387.44
17508,387.31
17595,386.69
14114,386.53
15664,386.43
17614,386.32
14779,386.15
13821,385.64
17711,385.1
13919,384.81
17357,384.39
16204,384.18
17205,384.08
16982,384.06
12733,383.95
13833,383.85
17189,383.75
12515,383.7
15440,383.68
14304,383.45
15424,383.34
12832,383.03
13817,382.98
17239,382.5
13657,382.14
17250,381.97
15090,381.32
16441,381.2
15048,381.0
12871,380.64
17573,380.6
17138,380.5
17999,380.39
17031,380.35
17936,380.13
14731,380.02
16552,379.73
13656,379.65
13589,379.65
17878,379.45
15885,379.35
16909,379.14
16930,378.89
13372,378.64
17078,378.2
17736,377.44
12890,376.71999999999997
17489,376.64
13936,376.58
16858,375.69000000000005
14448,375.35
14079,375.1
16147,375.0
14067,374.7
17492,374.57
12873,374.0
13351,373.94
16321,373.65000000000003
12895,372.8
12544,372.7
12981,372.21999999999997
13300,371.89
18155,371.62
15472,371.56
16776,371.54
14950,371.2
15975,371.01
15063,370.79999999999995
15922,369.5
16758,369.34000000000003
14888,369.2
17765,367.63
16065,367.14
18181,366.85
17911,366.23
17432,365.76
16499,365.45
16202,365.27
14886,364.8
15949,364.72
12373,364.6
15343,364.5
14528,364.21999999999997
12538,363.95
17330,363.9
14171,363.79
16509,363.7
16485,363.65
12915,363.65
18056,363.65
14932,363.53
14427,363.34000000000003
14594,363.33
16903,363.2
16378,362.95
16052,362.06
15025,361.96
13844,361.62
16769,361.54
16305,361.21999999999997
13291,361.11
17358,360.81
16595,360.16
13780,360.01
13298,360.0
15120,358.82
17948,358.56000000000006
16823,358.38
13228,358.0
13976,357.98
17025,357.77
16971,357.21
18040,357.20000000000005
13453,356.97999999999996
14500,356.85
15713,356.7
15247,356.0
16372,355.73
15840,355.56
14537,355.56
17742,355.11
14690,355.05
12888,354.12
12845,354.09
13173,353.65
13210,353.48
13343,353.43
14804,353.27
12617,352.98
15678,352.7
18112,352.69
16274,351.75
15901,351.73
12566,351.65
15870,351.44
15789,351.3
13923,351.13
13332,350.9
15334,350.82
13740,350.75
13108,350.06
12532,349.83000000000004
13670,349.7
13887,349.55
18250,349.27
15405,349.1
13927,348.99
17252,348.91
13790,348.8
12527,348.71000000000004
16159,348.2
13052,348.15000000000003
14379,348.1
13497,348.05
17668,347.75
18127,347.08
13062,346.98
13649,346.6
16423,346.12
13091,345.82
15781,345.46
17123,345.29999999999995
13774,345.0
14633,344.90000000000003
16978,344.33
17569,344.14
13068,344.0
15047,343.62
15520,343.5
18081,343.45
12715,343.36
12875,343.2300000000001
17795,342.83
16851,342.45
17835,342.24
16826,341.7
13347,341.36
14491,340.93
15115,340.11
13737,339.59999999999997
17045,339.44
16545,339.3
17697,338.95
16183,338.71000000000004
13569,338.62
15652,337.74
15942,337.44
13930,337.34
15900,337.28
17973,337.04
16105,336.96
15619,336.40000000000003
17384,336.4
18078,336.13
18276,335.86
14196,335.52
16063,335.32
17917,335.03
12489,334.93
14988,334.54
15466,334.53
17221,334.48
12350,334.4
15918,334.23
14264,333.97
13216,333.74
13727,333.48
16625,333.08
14902,332.66
13904,332.64
16850,332.41
16803,332.3
16177,331.95
16030,331.24
15210,331.18
12891,331.0
16478,331.0
17862,330.9
12519,330.84
13706,330.79
14517,330.45
15130,330.11
15714,330.03000000000003
16593,330.03
12953,329.85
17866,329.65
17615,329.6
13239,329.56
17914,329.36
17154,329.34
15153,329.25
15880,329.03000000000003
14012,328.8
17222,328.65
16343,328.58
16855,328.4
15213,328.35
14747,328.2
14206,328.15999999999997
16318,328.15
15314,327.97
14024,327.7
15579,327.6
16366,327.3
14870,327.25
16322,326.75
14987,326.4
17715,326.4
16071,326.24
15363,326.0
12844,325.96000000000004
16830,325.91
14850,325.75
15944,325.1
12790,324.92
13801,324.8
15597,324.57
16685,324.24
18261,324.24
15675,323.69
15921,323.03000000000003
16739,323.0
13955,322.96
16627,322.8
16342,322.41
15224,322.08
14424,322.08
14484,321.92
17976,321.79
14823,321.43
15236,321.05
16096,320.62
14622,320.58000000000004
13986,320.46
15107,319.5
16967,319.02
17157,319.0
17229,318.76
17248,318.65
14703,318.17
17839,318.15
12648,318.05
18066,318.0
17172,317.76
15101,317.53
17267,317.2
15257,317.15
15385,316.88
15243,316.68
16761,316.62
15204,316.58
17458,316.5
13494,316.26000000000005
15872,316.25
14479,316.25
16473,316.11
18117,315.65
12614,315.6
15766,315.06
16091,315.06
17237,314.69
16193,314.45
12650,314.44
16227,314.22
15970,314.1
13484,313.8
16582,313.62
14729,313.49
13845,312.98
15318,312.62
14555,312.54
12834,312.38
13642,312.28
17362,312.23
12785,311.95
16450,311.92
14142,311.81
15326,311.71
14951,311.69
14327,311.65
12852,311.55
13990,311.3
17854,311.26
16781,311.25
13897,311.16
15185,310.62
15308,310.47
14311,310.26
17912,310.06
14924,310.05
15661,309.8
15699,309.65
16810,309.54
14339,309.52
14847,309.4
17604,309.36
12884,309.05
13787,309.04
15010,308.94
16956,308.74
13699,308.58000000000004
17510,308.48
13369,308.28000000000003
13466,307.9
15973,307.82000000000005
16123,307.78
13529,307.76
13395,307.72
13060,307.53
14716,307.51
14915,307.48
17120,307.46
13932,307.4
13142,307.09
17334,307.02
15087,306.94
13762,306.72
16668,306.71999999999997
13718,306.55
18059,306.46
15659,306.45
17176,306.13
13863,305.78
15219,305.75
16796,305.62
16181,305.54
13045,305.28000000000003
18220,305.28000000000003
12623,305.1
17941,304.56
15163,304.47
18185,304.25
16217,304.25
17070,304.24
16674,304.24
17732,303.97
16400,303.93
13083,303.75
17433,303.15999999999997
16425,302.7
14248,302.58
16386,302.57
18165,302.46000000000004
16292,302.25
17506,302.2
15054,302.1
17094,302.0
16297,301.9
16715,301.71999999999997
15667,301.32
15148,301.29
15623,301.03
13479,300.95
17978,300.91999999999996
16430,300.85
16479,300.83
14762,300.52
13304,300.42
15254,300.36
17793,300.34
13745,300.04
18053,300.02
18215,299.34000000000003
13667,299.05
15609,298.48
17824,298.4
16104,298.21
17678,298.11
12881,298.0
15857,297.0
17531,296.7
13441,296.64
17266,296.58
13751,296.25
13504,295.93
16998,295.0
14954,294.85
15060,294.25
17124,294.24
15732,294.12
16402,293.45
17163,293.1
12829,293.0
16721,292.47
14985,292.01
13502,292.0
13449,291.88
17255,291.48
14656,291.05
14947,290.82
16648,290.65999999999997
15279,290.51
17691,290.40000000000003
16526,290.36
17551,290.34
13573,290.25
14784,289.99
17464,289.96000000000004
17201,289.78
16897,289.78
14162,289.36
16125,289.35
14549,289.24
15545,288.96999999999997
17081,288.91
17501,288.6
16808,288.42
15396,288.18
17977,288.14
17080,287.62
17760,287.59
16432,287.4
13760,286.79
16555,285.89
14660,285.74
14953,285.67
17636,285.56
13708,285.33
16429,284.55
18190,284.46000000000004
13121,283.73
13439,283.71
12703,283.55
17783,283.47
13259,283.18
18270,283.15
17694,283.12
14350,282.93
13754,282.59999999999997
13177,282.45
16557,281.85
16848,281.42
14242,280.55
16149,280.52
17247,280.09000000000003
14975,279.94
15556,279.77
14480,279.05
14764,278.3
14908,277.8
13803,277.07
15355,277.05
13606,276.75
13272,276.56
13544,276.06
12750,275.88
14512,275.28
16313,274.15000000000003
16883,272.48
17498,272.22
14819,272.07
13917,272.04
14816,271.85
13058,271.40000000000003
17767,271.2
17254,271.19
17496,271.05
18108,271.0
17011,270.9
15774,270.8
14520,270.6
13242,270.40000000000003
12558,269.96
17251,269.83
13533,269.09
14727,268.58
14508,268.05
15408,267.18
17550,267.16
15320,267.13
15517,267.03
16451,266.97
17786,266.85
14863,266.76
13837,266.59000000000003
15119,266.4
12962,266.39
14068,265.85
17430,265.76
14423,265.2
17968,265.1
13973,264.7
15912,264.62
17403,263.92
17708,263.33
12492,263.21000000000004
17194,262.62
16413,262.2
16936,261.9
13189,260.68
14053,260.25
15143,259.45
13127,259.17
14452,259.05
15577,258.88
13277,258.4
15894,258.25
13227,257.7
15014,257.67
13626,257.23
16048,256.44
12430,256.4
13806,256.38
16727,256.32
17896,256.32
17385,256.11
16447,255.91
14761,255.9
15277,255.89999999999998
14881,255.4
16226,255.12
15261,254.82
15154,254.28
12604,254.18
14765,254.11
15689,254.1
12797,254.03
15759,253.04
15019,252.81
15035,252.73000000000002
13404,252.49
15346,252.42000000000002
13645,252.1
13711,252.06
16330,251.91
16836,251.87
17155,251.70000000000002
16976,251.51999999999998
14501,251.21
13512,251.21
16024,251.03
13207,250.26000000000002
16596,250.15
17303,250.04
15510,250.0
17456,249.86
16124,249.0
13061,248.61
16510,248.1
15097,248.08
13592,247.95999999999998
18072,247.44
18009,247.39
13349,247.32
14658,247.15
15783,246.3
17278,246.04
16778,245.94
17771,245.81
12660,245.1
15118,244.8
16528,244.41
17892,244.1
17925,244.08
13103,243.94
16793,243.84
18193,243.76
13886,243.56
15634,243.55
17339,243.36
16601,242.7
16215,242.35
15776,241.62
14523,241.09
16427,241.06
17051,240.89000000000001
15598,240.68
15286,240.55
13565,240.22
17256,240.0
17181,239.92000000000002
15690,239.76
13570,239.49
17684,239.41
16756,239.4
12561,238.85
12718,238.25
17877,237.61
14586,237.36
15457,237.07
12732,236.26000000000002
16026,236.09
14647,236.04000000000002
13187,236.02
14375,235.56
15850,234.88
15462,234.6
14473,234.34000000000003
17060,234.24
16961,234.17
12736,234.0
13348,233.76
16583,233.45
16302,233.22
13678,232.6
18213,232.48000000000002
16117,232.21
17908,232.03
14995,231.98000000000002
15393,231.86
17111,231.61
16641,231.10000000000002
18030,230.64999999999998
16445,230.51
17125,230.5
13786,230.39999999999998
16926,230.25
13960,230.22
12812,229.64000000000001
13008,229.46999999999997
15528,229.33
14793,228.99
17347,228.96
